id,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
9487,2.005566,120000000.0,363398565.0,A Bug's Life,95,Family|Animation,11/25/98,1159,6.6,1998,160523456.289395,486116613.870056
9837,1.855981,70000000.0,218613188.0,The Prince of Egypt,99,Adventure|Animation|Drama|Family|Music,12/15/98,432,6.7,1998,93638682.8354809,292437871.068362
8916,1.80704,60000000.0,171757863.0,Antz,83,Adventure|Animation|Comedy|Family,10/2/98,714,6.0,1998,80261728.1446979,229759715.113671
10216,1.786913,35000000.0,39826896.07685228,Species II,93,Science Fiction|Action|Horror,4/10/98,67,4.4,1998,46819341.4177404,51369001.75884257
8195,1.46043,55000000.0,41610884.0,Ronin,122,Action|Thriller|Crime|Adventure,9/12/98,363,6.6,1998,73573250.7993064,55662690.9911427
2666,1.422685,27000000.0,27200316.0,Dark City,100,Mystery|Science Fiction,2/27/98,466,7.0,1998,36117777.665114,36385739.4706979
13761,1.418168,14624286.06433502,39826896.07685228,Pocahontas II: Journey to a New World,72,Adventure|Animation|Romance|Family,8/4/98,168,5.0,1998,17549894.037320614,51369001.75884257
617,1.408985,20000000.0,67200000.0,Wild Things,108,Crime|Drama|Mystery,3/20/98,231,6.1,1998,26753909.3815659,89893135.5220617
544,1.379837,23000000.0,369884651.0,There's Something About Mary,119,Romance|Comedy,7/15/98,980,6.5,1998,30766995.7888008,494793021.724308
846,1.339249,66000000.0,189198313.0,The X Files,121,Mystery|Science Fiction|Thriller,6/19/98,244,6.3,1998,88287900.9591677,253089726.057357
73,1.333006,20000000.0,23875127.0,American History X,119,Drama,10/30/98,1563,8.0,1998,26753909.3815659,31937649.2115689
12159,1.316855,85000000.0,71485043.0,What Dreams May Come,113,Drama|Fantasy|Romance,10/2/98,328,6.7,1998,113704114.871655,95625218.1279674
9798,1.303667,90000000.0,250649836.0,Enemy of the State,132,Action|Drama|Thriller,11/20/98,815,6.5,1998,120392592.217046,335293149.942418
9313,1.28584599999999,14624286.06433502,39826896.07685228,The Man in the Iron Mask,132,Action|Adventure|Drama,3/12/98,566,6.1,1998,17549894.037320614,51369001.75884257
8656,1.283006,75000000.0,140464664.0,Deep Impact,120,Action|Adventure|Drama|Romance|Science Fiction,5/7/98,490,5.6,1998,100327160.180872,187898944.598405
2157,1.282567,80000000.0,136159423.0,Lost in Space,130,Adventure|Family|Science Fiction,4/3/98,207,4.9,1998,107015637.526263,182139843.219415
9631,1.242498,50000000.0,44547681.0,The Negotiator,140,Action|Adventure|Crime|Drama|Mystery,7/29/98,337,6.7,1998,66884773.4539149,59591231.0316454
297,1.22669,90000000.0,142940100.0,Meet Joe Black,178,Fantasy|Drama|Mystery,11/12/98,673,6.8,1998,120392592.217046,191210324.119599
944,1.206274,140000000.0,285444603.0,Lethal Weapon 4,127,Action|Adventure|Comedy|Crime|Drama,7/10/98,438,6.1,1998,187277365.670961,381837952.105954
3600,1.175952,65000000.0,40002112.0,I Still Know What You Did Last Summer,100,Horror|Mystery|Thriller,11/13/98,198,4.9,1998,86950205.4900894,53510643.9759626
929,1.170499,130000000.0,379014294.0,Godzilla,139,Science Fiction|Action|Thriller,5/19/98,582,5.1,1998,173900410.980178,507005703.79971
6435,1.164656,75000000.0,46683377.0,Practical Magic,104,Drama|Fantasy|Comedy,10/16/98,185,6.2,1998,100327160.180872,62448141.8941741
10153,1.152417,75000000.0,13100000.0,Sphere,134,Science Fiction,2/13/98,238,5.6,1998,100327160.180872,17523810.6449257
6068,1.095887,70000000.0,164000000.0,Six Days Seven Nights,98,Action|Adventure|Comedy|Romance,6/12/98,176,5.6,1998,93638682.8354809,219382056.928841
1878,1.090942,18500000.0,10680275.0,Fear and Loathing in Las Vegas,118,Adventure|Drama|Comedy,5/22/98,714,7.1,1998,24747366.1779485,14286955.4760102
1934,1.059234,25000000.0,289317794.0,Shakespeare in Love,122,History,12/11/98,399,6.7,1998,33442386.7269574,387019102.157528
9342,1.057585,95000000.0,250288523.0,The Mask of Zorro,136,Adventure|Comedy|Western|Romance|Thriller,7/16/98,734,6.1,1998,127081069.562438,334809823.179399
10663,1.053252,23000000.0,185991646.0,The Waterboy,90,Comedy,11/6/98,292,5.8,1998,30766995.7888008,248800182.140615
1965,1.041331,60000000.0,128038368.0,A Perfect Murder,107,Crime|Thriller|Drama,6/4/98,158,6.3,1998,80261728.1446979,171276344.741779
473,1.011829,60000.0,3221152.0,Pi,84,Mystery|Drama|Thriller,7/10/98,286,6.9,1998,80261.7281446979,4308920.4356125
795,1.001818,55000000.0,198685114.0,City of Angels,114,Drama|Fantasy|Romance,4/10/98,323,6.4,1998,73573250.7993064,265780176.771105
9820,0.999651,14624286.06433502,39826896.07685228,The Parent Trap,127,Comedy|Family|Drama,7/28/98,417,6.7,1998,17549894.037320614,51369001.75884257
8741,0.992143,52000000.0,98126565.0,The Thin Red Line,170,Drama|History|War,12/25/98,413,6.8,1998,69560164.3920715,131263461.396717
9745,0.988657,27000000.0,39826896.07685228,Jack Frost,101,Comedy|Family|Drama|Fantasy,12/10/98,145,5.4,1998,36117777.665114,51369001.75884257
11551,0.968861,40000000.0,54682547.0,Small Soldiers,110,Comedy|Adventure|Fantasy|Science Fiction|Action,7/10/98,271,6.1,1998,53507818.7631319,73148595.3595611
3050,0.962802,71000000.0,294456605.0,Doctor Dolittle,85,Comedy|Family|Fantasy,6/22/98,353,5.3,1998,94976378.3045592,393893266.348678
200,0.931643,70000000.0,118000000.0,Star Trek: Insurrection,103,Science Fiction|Action|Adventure|Thriller,12/10/98,230,6.2,1998,93638682.8354809,157848065.351239
9489,0.922354,65000000.0,250821495.0,You've Got Mail,119,Comedy|Romance,12/17/98,498,6.2,1998,86950205.4900894,335522777.408945
11808,0.904602,60000000.0,102367405.0,U.S. Marshals,131,Thriller|Crime|Action,3/5/98,194,6.1,1998,80261728.1446979,136936413.849803
4518,0.893937,30000000.0,82150642.0,Elizabeth,124,Drama|History,9/13/98,173,6.8,1998,40130864.0723489,109892541.585273
1389,0.884735,48000000.0,77745568.0,Out of Sight,123,Romance|Comedy|Crime,6/26/98,181,6.3,1998,64209382.5157583,103999894.054518
11003,0.878645,18000000.0,123306987.0,The Wedding Singer,95,Romance|Comedy,2/13/98,375,6.4,1998,24078518.4434093,164947197.815596
11545,0.870429,14624286.06433502,39826896.07685228,Rushmore,93,Comedy|Drama,9/17/98,357,7.5,1998,17549894.037320614,51369001.75884257
9454,0.823963999999999,26000000.0,65705772.0,EverAfter,121,Drama|Romance|Comedy,7/31/98,224,6.8,1998,34780082.1960357,87894313.4966918
10312,0.792566,50000000.0,202292902.0,Patch Adams,115,Comedy|Drama,12/25/98,483,6.9,1998,66884773.4539149,270606298.4321
9411,0.790739,14624286.06433502,25232289.0,Fallen,124,Thriller|Fantasy|Crime|Drama,1/16/98,167,6.5,1998,17549894.037320614,33753118.6697742
9877,0.783938,14000000.0,72527595.0,Urban Legend,99,Horror|Thriller,9/25/98,144,5.4,1998,18727736.5670961,97019835.2146459
18937,0.767289,14624286.06433502,39826896.07685228,Quest for Camelot,86,Fantasy|Animation|Drama|Romance|Family,5/15/98,108,6.8,1998,17549894.037320614,51369001.75884257
10220,0.760447,12000000.0,22921898.0,Rounders,121,Drama|Crime,9/11/98,213,6.6,1998,16052345.6289395,30662519.0972749
4415,0.737255,14624286.06433502,14096321.0,Les Mis̩rables,134,Crime|Drama|History|Romance,5/1/98,79,6.7,1998,17549894.037320614,18856584.7323732
9424,0.722411999999999,15000000.0,17507368.0,Disturbing Behavior,82,Horror|Thriller|Science Fiction,7/24/98,45,5.6,1998,20065432.0361744,23419526.8490864
9447,0.718275,90000000.0,69131860.0,Babe: Pig in the City,92,Adventure|Comedy|Drama|Family|Fantasy,11/25/98,176,5.1,1998,120392592.217046,92477375.8909553
10941,0.710631,14624286.06433502,39826896.07685228,Babylon 5: Thirdspace,94,Action|Drama|Science Fiction|Adventure,7/19/98,16,6.2,1998,17549894.037320614,51369001.75884257
100,0.699006999999999,1350000.0,3897569.0,"Lock, Stock and Two Smoking Barrels",105,Comedy|Crime,3/5/98,1167,7.3,1998,1805888.8832557,5213760.39172004
11508,0.690469,14624286.06433502,39826896.07685228,Addams Family Reunion,91,Comedy|Family|Fantasy|Thriller|TV Movie,9/22/98,21,4.1,1998,17549894.037320614,51369001.75884257
17037,0.680245,30000000.0,39826896.07685228,I'll Be Home for Christmas,86,Comedy|Family,11/12/98,36,5.1,1998,40130864.0723489,51369001.75884257
9441,0.673188,14624286.06433502,39826896.07685228,Stepmom,124,Drama|Romance,12/25/98,160,6.9,1998,17549894.037320614,51369001.75884257
9429,0.669113,17000000.0,30331165.0,A Night at the Roxbury,81,Comedy,10/1/98,96,6.2,1998,22740822.974331,40573861.9923663
547,0.653163,60000000.0,186883563.0,The Horse Whisperer,170,Drama|Romance,5/14/98,164,7.0,1998,80261728.1446979,249993295.470309
9822,0.651772,90000000.0,39826896.07685228,Mighty Joe Young,114,Action|Adventure|Family|Fantasy,12/25/98,112,5.9,1998,120392592.217046,51369001.75884257
9715,0.643358,14624286.06433502,39826896.07685228,Hope Floats,114,Drama|Romance,5/29/98,47,5.7,1998,17549894.037320614,51369001.75884257
11932,0.640933,25000000.0,50671850.0,Bride of Chucky,89,Comedy|Horror,10/16/98,162,5.4,1998,33442386.7269574,67783504.1548152
9945,0.62685,20000000.0,39826896.07685228,Vampires,108,Action|Drama|Fantasy|Horror|Thriller,10/30/98,109,5.8,1998,26753909.3815659,51369001.75884257
3682,0.616116,13000000.0,16757163.0,54,93,Music|Drama,8/28/98,71,5.5,1998,17390041.0980178,22415981.0197065
9410,0.607687,25000000.0,55494066.0,Great Expectations,111,Comedy|Drama|Romance,1/19/98,74,6.5,1998,33442386.7269574,74234160.6489321
20235,0.583938,14624286.06433502,39826896.07685228,Belle's Magical World,92,Animation|Family,2/17/98,72,5.8,1998,17549894.037320614,51369001.75884257
9882,0.577192,70000000.0,116672912.0,The Siege,116,Drama|Action|Thriller|Crime,11/5/98,196,6.0,1998,93638682.8354809,156072825.746571
8688,0.576681999999999,73000000.0,103891409.0,Snake Eyes,98,Crime|Mystery,8/7/98,152,5.6,1998,97651769.2427158,138975067.09546
9827,0.566294,14624286.06433502,5624282.0,Phantoms,91,Horror|Science Fiction|Thriller,1/23/98,39,5.1,1998,17549894.037320614,7523576.54821863
9440,0.563458,65000000.0,39826896.07685228,Primary Colors,143,Comedy|Drama,3/20/98,49,5.7,1998,86950205.4900894,51369001.75884257
10215,0.562005,6000000.0,58000000.0,Sliding Doors,99,Comedy|Drama|Fantasy|Romance,4/23/98,196,6.4,1998,8026172.81446979,77586337.2065413
17337,0.556051,14624286.06433502,39826896.07685228,The Land Before Time VI: The Secret of Saurus Rock,77,Family|Animation,12/1/98,24,5.5,1998,17549894.037320614,51369001.75884257
26269,0.55599,14624286.06433502,39826896.07685228,Twilight,94,Drama|Crime|Mystery|Thriller,3/6/98,16,6.6,1998,17549894.037320614,51369001.75884257
16980,0.553869,8000000.0,39826896.07685228,The Last Days of Disco,113,Romance|Comedy|Drama|Music,5/29/98,20,7.0,1998,10701563.7526263,51369001.75884257
9320,0.539133,60000000.0,48522832.0,The Avengers,89,Thriller,8/13/98,121,4.6,1998,80261728.1446979,64908772.5132475
24793,0.537708,14624286.06433502,39826896.07685228,A Knight in Camelot,90,Adventure|Fantasy|Comedy|Science Fiction|Family,11/8/98,15,5.2,1998,17549894.037320614,51369001.75884257
8838,0.536002,60000000.0,39826896.07685228,Mercury Rising,111,Action|Crime|Drama|Thriller,4/2/98,199,5.9,1998,80261728.1446979,51369001.75884257
22796,0.53388,20000000.0,18253415.0,Simon Birch,114,Comedy|Drama|Family,9/11/98,24,6.9,1998,26753909.3815659,24417510.5407058
9448,0.521096,13000000.0,27007143.0,The Big Hit,91,Action|Adventure|Comedy|Thriller,4/24/98,59,6.1,1998,17390041.0980178,36127332.8238497
2657,0.505324,14624286.06433502,39826896.07685228,Pleasantville,124,Fantasy|Drama|Comedy,9/17/98,243,6.8,1998,17549894.037320614,51369001.75884257
11568,0.497373,28000000.0,14051384.0,Blues Brothers 2000,123,Music|Action|Comedy|Crime,2/5/98,72,5.6,1998,37455473.1341923,18796472.7110793
9469,0.496059,25000000.0,21567853.0,He Got Game,136,Drama,5/1/98,79,6.6,1998,33442386.7269574,28851219.2358468
11258,0.492559,70000000.0,19870567.0,Hard Rain,97,Thriller,1/16/98,74,5.4,1998,93638682.8354809,26580767.4439167
9422,0.488243,70000000.0,56702901.0,A Civil Action,115,Drama,3/5/98,48,6.0,1998,93638682.8354809,75851213.7512953
33719,0.478856,14624286.06433502,39826896.07685228,Rudolph the Red-Nosed Reindeer: The Movie,83,Family|Animation,10/16/98,18,6.5,1998,17549894.037320614,51369001.75884257
14533,0.47743,14624286.06433502,39826896.07685228,Gia,120,Drama|Romance,1/31/98,74,6.7,1998,17549894.037320614,51369001.75884257
10683,0.477036,3000000.0,2807390.0,Happiness,139,Comedy|Drama,10/16/98,75,6.9,1998,4013086.40723489,3755432.88293572
11702,0.469693,30000000.0,19204929.0,The Replacement Killers,87,Drama|Action|Crime|Thriller,2/6/98,62,6.2,1998,40130864.0723489,25690346.5072704
9458,0.467778,50000000.0,39826896.07685228,Desperate Measures,100,Action|Drama|Thriller,1/30/98,27,5.9,1998,66884773.4539149,51369001.75884257
1808,0.462677,14624286.06433502,1053788.0,Velvet Goldmine,119,Drama|Music,10/26/98,49,6.7,1998,17549894.037320614,1409647.43296908
6396,0.460139,14624286.06433502,299200.0,SLC Punk,97,Comedy|Drama|Music,9/24/98,40,7.2,1998,17549894.037320614,400238.484348227
46992,0.458427,14624286.06433502,39826896.07685228,Hilary and Jackie,121,Music|Drama,12/30/98,10,5.9,1998,17549894.037320614,51369001.75884257
3513,0.455743,20000000.0,39826896.07685228,Legionnaire,98,Adventure|Drama|Action|History|Thriller,12/3/98,52,4.9,1998,26753909.3815659,51369001.75884257
18316,0.445,14624286.06433502,39826896.07685228,Black Dog,88,Action|Adventure|Thriller,5/1/98,23,5.1,1998,17549894.037320614,51369001.75884257
28302,0.435855,14624286.06433502,39826896.07685228,The Swan Princess: The Mystery of the Enchanted Kingdom,71,Fantasy|Animation|Family,8/4/98,59,5.8,1998,17549894.037320614,51369001.75884257
9276,0.433845,15000000.0,40283321.0,The Faculty,104,Horror|Mystery|Science Fiction,12/25/98,237,6.1,1998,20065432.0361744,53886815.9811267
825,0.423925,20000000.0,3970078.0,Playing by Heart,121,Comedy|Drama|Romance,12/30/98,20,6.7,1998,26753909.3815659,5310755.35248743
9821,0.420915,14624286.06433502,39826896.07685228,The Mighty,100,Comedy|Drama,10/23/98,18,7.4,1998,17549894.037320614,51369001.75884257
9466,0.419482,14624286.06433502,39826896.07685228,Celebrity,113,Drama|Comedy,9/7/98,53,5.9,1998,17549894.037320614,51369001.75884257
9033,0.41932,14624286.06433502,39826896.07685228,The Prophecy II,87,Horror|Thriller,1/20/98,24,5.3,1998,17549894.037320614,51369001.75884257
14013,0.299293,14624286.06433502,7027290.0,BASEketball,103,Comedy,7/28/98,60,5.6,1998,17549894.037320614,9400373.99289924
9812,0.41266,14624286.06433502,39826896.07685228,Thursday,84,Drama|Action|Crime|Thriller,9/25/98,35,7.0,1998,17549894.037320614,51369001.75884257
9713,0.404482,60000000.0,39826896.07685228,Holy Man,114,Drama|Comedy,10/8/98,58,4.8,1998,80261728.1446979,51369001.75884257
7096,0.400944,14624286.06433502,39826896.07685228,Merlin,182,Adventure|Drama|Fantasy,4/26/98,27,5.8,1998,17549894.037320614,51369001.75884257
16146,0.399489,650000.0,39826896.07685228,Phantasm IV: Oblivion,90,Horror|Science Fiction,10/13/98,15,4.6,1998,869502.054900894,51369001.75884257
15805,0.398891,14624286.06433502,39826896.07685228,Batman & Mr. Freeze: SubZero,70,Action|Animation|Crime,3/17/98,37,6.8,1998,17549894.037320614,51369001.75884257
15037,0.396129,10000000.0,25605015.0,Can't Hardly Wait,100,Comedy|Drama|Romance,6/12/98,74,6.2,1998,13376954.6907829,34251712.5511819
11675,0.388858,17000000.0,55041738.0,Halloween: H20,86,Horror|Thriller,8/5/98,142,5.7,1998,22740822.974331,73629083.5327948
11252,0.38868,60000000.0,37141130.0,Psycho,105,Horror|Mystery|Thriller,12/4/98,112,4.9,1998,80261728.1446979,49683521.3174481
12706,0.678149,14624286.06433502,39826896.07685228,Croupier,94,Drama|Thriller,6/25/98,37,6.6,1998,17549894.037320614,51369001.75884257
2042,0.383831,10000000.0,39826896.07685228,Savior,99,Drama,11/20/98,12,7.0,1998,13376954.6907829,51369001.75884257
9457,0.383321,45000000.0,11203026.0,Deep Rising,106,Adventure|Action|Horror|Science Fiction,1/30/98,61,5.8,1998,60196296.1085234,14986237.1201663
14283,0.375143,18000000.0,9495408.0,The Red Violin,131,Drama|Thriller|Mystery|Music|Romance,9/10/98,49,6.6,1998,24078518.4434093,12701964.2586498
10223,0.375026,14624286.06433502,39826896.07685228,A Simple Plan,121,Thriller,12/11/98,69,6.5,1998,17549894.037320614,51369001.75884257
10029,0.366598,30000000.0,9898412.0,Very Bad Things,100,Comedy|Crime|Thriller,9/11/98,83,6.2,1998,40130864.0723489,13241060.8834702
9425,0.577579,75000000.0,14567883.0,Soldier,99,Action|War|Science Fiction,10/23/98,94,5.8,1998,100327160.180872,19487391.0831627
6058,0.353473999999999,25000000.0,39826896.07685228,The Patriot,90,Action|Thriller,7/10/98,17,4.1,1998,33442386.7269574,51369001.75884257
9844,0.349511,5000000.0,5879254.0,The Opposite of Sex,105,Comedy|Drama,5/22/98,28,5.4,1998,6688477.34539149,7864651.43736047
37636,0.344091,14624286.06433502,1929168.0,High Art,101,Drama|Romance,6/12/98,14,6.1,1998,17549894.037320614,2580639.29269084
8583,0.338845,14624286.06433502,39826896.07685228,Dangerous Beauty,111,Drama|Romance,2/20/98,37,6.6,1998,17549894.037320614,51369001.75884257
39345,0.331874,14624286.06433502,39826896.07685228,Casper Meets Wendy,90,Family|Comedy|Adventure,9/8/98,51,5.4,1998,17549894.037320614,51369001.75884257
36136,0.33113,14624286.06433502,39826896.07685228,Another Day in Paradise,101,Thriller|Crime|Drama,12/30/98,13,6.3,1998,17549894.037320614,51369001.75884257
30949,0.328442,14624286.06433502,39826896.07685228,Palmetto,114,Mystery|Thriller|Drama|Romance|Crime,2/20/98,10,6.1,1998,17549894.037320614,51369001.75884257
31473,0.328271999999999,14624286.06433502,39826896.07685228,An American Tail: The Treasure of Manhattan Island,96,Adventure|Animation,11/16/98,20,5.7,1998,17549894.037320614,51369001.75884257
14557,0.315454,14624286.06433502,39826896.07685228,Dead Man on Campus,96,Comedy,8/21/98,22,5.1,1998,17549894.037320614,51369001.75884257
50942,0.455013,14624286.06433502,39826896.07685228,Creature,176,Horror|Science Fiction|Thriller,5/17/98,15,3.8,1998,17549894.037320614,51369001.75884257
9771,0.30829,14624286.06433502,3572443.0,Major League: Back to the Minors,107,Comedy,4/17/98,11,4.7,1998,17549894.037320614,4778840.81464048
9452,0.305742,30000000.0,29202884.0,Bulworth,108,Comedy|Drama,5/15/98,27,6.2,1998,40130864.0723489,39064565.6108191
14444,0.301614,14624286.06433502,100491683.0,The Rugrats Movie,79,Animation|Family,11/20/98,79,5.6,1998,17549894.037320614,134427269.029152
12488,0.360079,14624286.06433502,39826896.07685228,The Gingerbread Man,114,Thriller,1/23/98,16,6.2,1998,17549894.037320614,51369001.75884257
35680,0.293252,14624286.06433502,39826896.07685228,Madeline,89,Comedy|Drama|Family,7/10/98,24,4.8,1998,17549894.037320614,51369001.75884257
13151,0.291322,14624286.06433502,39826896.07685228,Scooby-Doo on Zombie Island,77,Animation|Comedy|Family|Mystery,9/22/98,44,7.0,1998,17549894.037320614,51369001.75884257
17915,0.289515,14624286.06433502,15.0,Dance With Me,126,Drama|Romance|Music,8/21/98,16,5.7,1998,17549894.037320614,20.0654320361744
8129,0.288098,14624286.06433502,39826896.07685228,My Name Is Joe,105,Drama|Romance,5/15/98,15,6.8,1998,17549894.037320614,51369001.75884257
10616,0.276601,14624286.06433502,39826896.07685228,Sat sau ji wong,103,Action|Comedy,4/3/98,14,6.1,1998,17549894.037320614,51369001.75884257
12538,0.276165,14624286.06433502,13035599.0,Senseless,93,Comedy|Romance,2/20/98,37,5.4,1998,17549894.037320614,17437661.7190216
17941,0.266021,14624286.06433502,39826896.07685228,Hush,95,Drama|Thriller,3/6/98,25,5.8,1998,17549894.037320614,51369001.75884257
9464,0.263935,1500000.0,2375097.0,Buffalo '66,110,Romance|Comedy|Crime|Drama,1/20/98,84,6.9,1998,2006543.20361744,3177156.49552146
9490,0.262171,8000000.0,17460020.0,Half Baked,82,Comedy|Crime,1/16/98,86,6.3,1998,10701563.7526263,23356189.6440164
1448,0.258956,14624286.06433502,39826896.07685228,The Wisdom of Crocodiles,98,Drama|Fantasy|Horror,11/27/98,16,4.9,1998,17549894.037320614,51369001.75884257
22318,0.2515,14624286.06433502,39826896.07685228,Permanent Midnight,88,Drama|Romance,9/12/98,17,6.0,1998,17549894.037320614,51369001.75884257
3033,0.189141,10000000.0,6451628.0,Gods and Monsters,105,Drama,1/21/98,23,5.6,1998,13376954.6907829,8630313.54377869
22256,0.245817,25000000.0,777423.0,Without Limits,117,Drama,9/11/98,11,6.0,1998,33442386.7269574,1039955.22465725
4975,0.245625,14624286.06433502,39826896.07685228,Love Is the Devil: Study for a Portrait of Francis Bacon,90,TV Movie|Drama,9/16/98,11,6.5,1998,17549894.037320614,51369001.75884257
9835,0.240661,10000000.0,19000000.0,Jane Austen's Mafia!,84,Comedy|Crime,7/24/98,19,5.7,1998,13376954.6907829,25416213.9124876
21661,0.236078,14624286.06433502,10224116.0,Air Bud: Golden Receiver,90,Comedy|Family,8/14/98,17,4.5,1998,17549894.037320614,13676753.6485309
16148,0.235951,5000000.0,1980338.0,Zero Effect,116,Comedy|Crime|Mystery|Thriller,1/30/98,24,5.8,1998,6688477.34539149,2649089.16984358
27850,0.233097,14624286.06433502,39826896.07685228,Halloweentown,81,Adventure|Comedy|Family|Fantasy|Horror,1/1/98,50,6.2,1998,17549894.037320614,51369001.75884257
10940,0.231134,14624286.06433502,39826896.07685228,Babylon 5: In the Beginning,94,Action|Drama|Science Fiction|Adventure,1/4/98,17,6.6,1998,17549894.037320614,51369001.75884257
19154,0.23042,14624286.06433502,39826896.07685228,The Second Arrival,101,Action|Adventure|Science Fiction|Thriller,11/6/98,11,2.9,1998,17549894.037320614,51369001.75884257
24746,0.226558,2000000.0,124494.0,Six-String Samurai,91,Action|Adventure|Science Fiction,9/18/98,15,5.8,1998,2675390.93815659,166535.059727433
12888,0.226519,14624286.06433502,39826896.07685228,Belly,96,Crime|Drama,11/4/98,18,7.0,1998,17549894.037320614,51369001.75884257
11660,0.225908,14624286.06433502,39826896.07685228,Following,69,Crime|Drama|Thriller,9/12/98,151,7.1,1998,17549894.037320614,51369001.75884257
10278,0.223472,14624286.06433502,39826896.07685228,Return to Paradise,109,Drama|Thriller|Romance,8/10/98,18,6.4,1998,17549894.037320614,51369001.75884257
16365,0.222133,14624286.06433502,39826896.07685228,Futuresport,91,Action|Science Fiction,1/9/98,11,4.8,1998,17549894.037320614,51369001.75884257
15162,0.216774,14624286.06433502,39826896.07685228,Alice Through the Looking Glass,83,Family|Fantasy,12/26/98,10,4.7,1998,17549894.037320614,51369001.75884257
10593,0.214753,14624286.06433502,39826896.07685228,Il fantasma dell'opera,99,Drama|Horror|Romance|Foreign,11/20/98,15,4.2,1998,17549894.037320614,51369001.75884257
4927,0.214567,1500000.0,870751.0,Edge of Seventeen,99,Comedy|Drama|Romance,5/14/98,10,4.8,1998,2006543.20361744,1164799.66739539
37498,0.195375,33000000.0,39826896.07685228,Knock Off,91,Action|Adventure|Thriller,9/4/98,29,4.9,1998,44143950.4795838,51369001.75884257
10162,0.212835,14624286.06433502,39826896.07685228,Waking Ned,91,Comedy|Romance,9/15/98,27,7.5,1998,17549894.037320614,51369001.75884257
21736,0.207668,14624286.06433502,76447420.0,Everest,44,Adventure|Documentary,3/6/98,11,6.0,1998,17549894.037320614,102263367.356725
14577,0.209832,14624286.06433502,39826896.07685228,Dirty Work,82,Comedy,6/12/98,22,6.4,1998,17549894.037320614,51369001.75884257
24525,0.207296,14624286.06433502,39826896.07685228,Hurlyburly,122,Comedy|Drama,12/25/98,10,5.4,1998,17549894.037320614,51369001.75884257
19381,0.202889,14624286.06433502,39826896.07685228,Strike!,97,Comedy,8/21/98,15,6.4,1998,17549894.037320614,51369001.75884257
12257,0.194358,15000000.0,10443316.0,Home Fries,93,Drama|Comedy|Romance,11/25/98,18,4.7,1998,20065432.0361744,13969976.4953529
11855,0.182296,14624286.06433502,39826896.07685228,Pecker,87,Comedy,9/16/98,21,5.5,1998,17549894.037320614,51369001.75884257
45242,0.236631,14624286.06433502,39826896.07685228,Dennis the Menace Strikes Again!,71,Comedy|Family,7/14/98,14,5.4,1998,17549894.037320614,51369001.75884257
38017,0.189048,14624286.06433502,39826896.07685228,Letters From a Killer,100,Drama|Mystery|Thriller,8/21/98,10,5.1,1998,17549894.037320614,51369001.75884257
27791,0.188201,1100000.0,631221.0,Strangeland,86,Horror,10/2/98,14,4.8,1998,1471465.01598612,844381.471687073
12229,0.186773,14624286.06433502,39826896.07685228,The Acid House,106,Comedy|Drama,7/2/98,15,5.8,1998,17549894.037320614,51369001.75884257
17127,0.18358,15000000.0,46905889.0,The Object of My Affection,111,Comedy|Drama|Romance,4/17/98,38,5.1,1998,20065432.0361744,62745795.1883896
11603,0.18093,14624286.06433502,39826896.07685228,Rear Window,89,Drama|Thriller|TV Movie,11/22/98,10,4.9,1998,17549894.037320614,51369001.75884257
66892,0.175128,14624286.06433502,39826896.07685228,Tale of the Mummy,88,Adventure|Fantasy|Horror|Science Fiction,3/19/98,13,3.7,1998,17549894.037320614,51369001.75884257
47881,0.173959,14624286.06433502,7985929.0,My Giant,103,Comedy|Drama|Family,4/10/98,14,4.8,1998,17549894.037320614,10682741.0396809
33271,0.164434,14624286.06433502,39826896.07685228,Sabrina Goes to Rome,100,Comedy,10/4/98,17,5.4,1998,17549894.037320614,51369001.75884257
42807,0.26504,27000000.0,76000000.0,The Newton Boys,113,Crime|Action|Drama,3/26/98,16,6.4,1998,36117777.665114,101664855.64995
33644,0.162242,20000000.0,37672350.0,How Stella Got Her Groove Back,124,Comedy|Drama|Romance,8/14/98,10,6.5,1998,26753909.3815659,50394131.9045318
1618,0.157447,14624286.06433502,39826896.07685228,Still Crazy,92,Comedy|Music,10/30/98,19,7.6,1998,17549894.037320614,51369001.75884257
27472,0.155821,14624286.06433502,39826896.07685228,The Odd Couple II,97,Adventure|Comedy,4/9/98,14,6.2,1998,17549894.037320614,51369001.75884257
8545,0.640131,14624286.06433502,39826896.07685228,Little Voice,97,Comedy|Drama,11/5/98,18,5.9,1998,17549894.037320614,51369001.75884257
31220,0.148915,14624286.06433502,39826896.07685228,Krippendorf's Tribe,94,Comedy|Drama|Family,2/27/98,11,4.0,1998,17549894.037320614,51369001.75884257
15043,0.1461,14624286.06433502,39826896.07685228,Brink!,99,Drama,8/28/98,15,5.9,1998,17549894.037320614,51369001.75884257
36606,0.142692,14624286.06433502,39826896.07685228,Full Tilt Boogie,97,Documentary|Horror,7/31/98,11,6.3,1998,17549894.037320614,51369001.75884257
20546,0.201869,14624286.06433502,39826896.07685228,Goodnight Mister Tom,85,Drama|Foreign|History,10/24/98,10,5.6,1998,17549894.037320614,51369001.75884257
23319,0.197432,14624286.06433502,39826896.07685228,Jerry Seinfeld: I'm Telling You for the Last Time,75,Comedy,1/1/98,10,7.1,1998,17549894.037320614,51369001.75884257
